collectionDate,dataType,compressed,uncompressed
2014-12-25,known_certs,60113,360435
2014-12-25,known_hosts,172333,591509
2014-12-25,known_services,1141920,5367708
2014-12-25,modbus,2014157,24187710
2014-12-25,notice,1856786,13243029
2014-12-25,radius,15661,50327
2014-12-25,reporter,67213,1127362
2014-12-25,smtp,6003336,29783244
2014-12-25,snmp,6250877,22332442
2014-12-25,socks,4149,6912
2014-12-25,software,5519429,55468790
2014-12-25,ssh,74750731,360609844
2014-12-25,ssl,388548075,1735085195
2014-12-25,syslog,3113931,32909535
2014-12-25,traceroute,228807,1214603
2014-12-25,tunnel,593698,2878976
2014-12-25,weird,167433025,682350902
2014-12-25,x509,170784880,1885202233
2014-12-26,app_stats,6666,10766
2014-12-26,capture_loss,47364,134003
2014-12-26,communication,11475014,58643584
2014-12-26,conn,5663573911,16880414632
2014-12-26,conn-summary,63071,294954
2014-12-26,dns,2630177146,30895429121
2014-12-26,dpd,5966180,26307186
2014-12-26,files,1392214590,4268111488
2014-12-26,ftp,998008,7573757
2014-12-26,http,2190827073,8350500321
2014-12-26,irc,3915,13507
2014-12-26,known_certs,59266,362121
2014-12-26,known_hosts,177350,606255
2014-12-26,known_services,1299499,6133275
2014-12-26,modbus,2004189,23998369
2014-12-26,notice,1947515,13778668
2014-12-26,radius,17919,55146
2014-12-26,reporter,45350,653229
2014-12-26,smtp,7420704,36433402
2014-12-26,snmp,6319052,22256770
2014-12-26,socks,3895,6130
2014-12-26,software,6143678,62062161
2014-12-26,ssh,61902535,299058250
2014-12-26,ssl,385755066,1692024457
2014-12-26,syslog,3027275,32236575
2014-12-26,traceroute,209161,1070129
2014-12-26,tunnel,1075423,5800857
2014-12-26,weird,183447801,739801039
2014-12-26,x509,167192714,1782101519
2014-12-27,app_stats,6661,10741
2014-12-27,capture_loss,45254,130650
2014-12-27,communication,11596832,59336452
2014-12-27,conn,4864082721,15079609447
2014-12-27,conn-summary,62590,293041
2014-12-27,dns,2654968339,25768240345
2014-12-27,dpd,3207366,14969000
2014-12-27,files,984961140,3109123363
2014-12-27,ftp,2132093,16692970
2014-12-27,http,1721064383,6714400308
2014-12-27,irc,2495,6109
2014-12-27,known_certs,53087,253162
2014-12-27,known_hosts,151248,508605
2014-12-27,known_services,858143,4140678
2014-12-27,modbus,2015290,24191887
2014-12-27,notice,1704063,12374311
2014-12-27,radius,9972,21360
2014-12-27,reporter,9235,64037
2014-12-27,smtp,2836237,13126193
2014-12-27,snmp,5191513,20418841
2014-12-27,socks,1627,2576
2014-12-27,software,2365315,22514906
2014-12-27,ssh,6506301,34143052
2014-12-27,ssl,235397330,982945238
2014-12-27,syslog,2859463,30400246
2014-12-27,traceroute,193802,1024053
2014-12-27,tunnel,906225,4805108
2014-12-27,weird,122209761,508614193
2014-12-27,x509,106528838,1049226107
2014-12-28,app_stats,6645,10739
2014-12-28,capture_loss,45758,131245
2014-12-28,communication,11549942,59021071
2014-12-28,conn,5692302233,17433493823
2014-12-28,conn-summary,62104,294047
2014-12-28,dns,3235138053,30161608405
2014-12-28,dpd,3756992,16811450
2014-12-28,files,1693031313,5376287224
2014-12-28,ftp,1449918,11303665
2014-12-28,http,2666246626,12167828842
2014-12-28,irc,4943,15511
2014-12-28,known_certs,65493,393970
2014-12-28,known_hosts,172204,583516
2014-12-28,known_services,1139644,5213349
2014-12-28,modbus,2016600,24194626
2014-12-28,notice,1748127,12279323
2014-12-28,radius,13092,32385
2014-12-28,reporter,56582,1089153
2014-12-28,smtp,10883673,51580380
2014-12-28,snmp,3977739,13651850
2014-12-28,socks,1361,2206
2014-12-28,software,3922084,40166160
2014-12-28,ssh,28538615,142666106
2014-12-28,ssl,346503299,1550508137
2014-12-28,syslog,2735349,28595389
2014-12-28,traceroute,194575,963034
2014-12-28,tunnel,497571,2500507
2014-12-28,weird,142005426,598204390
2014-12-28,x509,149860264,1652114207
2014-12-29,app_stats,6711,10869
2014-12-29,capture_loss,46764,133230
2014-12-29,communication,11568361,58853269
2014-12-29,conn,5619666229,16877604692
2014-12-29,conn-summary,63273,293909
2014-12-29,dnp3,268,363
2014-12-29,dns,2339531073,19212774332
2014-12-29,dpd,6806207,30062937
2014-12-29,files,1905485369,5658112456
2014-12-29,ftp,891149,6223442
2014-12-29,http,3118575539,11738781949
2014-12-29,irc,4829,16249
2014-12-29,known_certs,77975,491494
2014-12-29,known_hosts,187823,647148
2014-12-29,known_services,1002328,4793069
2014-12-29,modbus,2015442,24188755
2014-12-29,notice,2209185,15548540
2014-12-29,radius,28366,103868
2014-12-29,reporter,54933,1057916
2014-12-29,smtp,11396790,56594634
2014-12-29,snmp,3767351,13487146
2014-12-29,socks,2917,4821
2014-12-29,software,9106253,93680883
2014-12-29,ssh,10217647,53628444
2014-12-29,ssl,457872513,1980591893
2014-12-29,syslog,2856054,29309587
2014-12-29,traceroute,236042,1268854
2014-12-29,tunnel,1905927,9782931
2014-12-29,weird,153224067,605805345
2014-12-29,x509,198679856,2028038102
2014-12-30,app_stats,6708,10883
2014-12-30,capture_loss,47292,133627
2014-12-30,communication,11543884,58675566
2014-12-30,conn,5552063126,16649139958
2014-12-30,conn-summary,64280,296153
2014-12-30,dns,2035650870,15250914807
2014-12-30,dpd,7152549,31793031
2014-12-30,files,1967480569,6010351135
2014-12-30,ftp,770717,5137286
2014-12-30,http,3075421629,11464636924
2014-12-30,irc,3200,12928
2014-12-30,known_certs,55901,321394
2014-12-30,known_hosts,189905,651078
2014-12-30,known_services,751768,3530920
2014-12-30,modbus,2012614,24170084
2014-12-30,notice,2125088,14861049
2014-12-30,radius,34811,130056
2014-12-30,reporter,41126,713673
2014-12-30,smtp,9215143,44776473
2014-12-30,snmp,3168571,11373571
2014-12-30,socks,5348,8871
2014-12-30,software,9464332,96703231
2014-12-30,ssh,50320044,247077261
2014-12-30,ssl,497721768,2176870777
2014-12-30,syslog,3202619,34259838
2014-12-30,traceroute,231434,1215414
2014-12-30,tunnel,2569193,11953952
2014-12-30,weird,115804313,464435119
2014-12-30,x509,216053250,2242119382
2014-12-31,app_stats,6687,10809
2014-12-31,capture_loss,47117,134219
2014-12-31,communication,11697907,59527154
2014-12-31,conn,5511209535,16651316933
2014-12-31,conn-summary,63518,290390
2014-12-31,dns,5937490443,85357587470
2014-12-31,dpd,5621314,24246821
2014-12-31,files,1722057945,5387325331
2014-12-31,ftp,456503,2663878
2014-12-31,http,2662091369,10027321525
2014-12-31,irc,2649,7917
2014-12-31,known_certs,61735,354345
2014-12-31,known_hosts,184489,629262
2014-12-31,known_services,1572246,7710820
2014-12-31,modbus,2015352,24150114
2014-12-31,notice,1929863,13358945
2014-12-31,radius,37189,140043
2014-12-31,reporter,17764,282468
2014-12-31,smtp,8056442,39776743
2014-12-31,snmp,5692224,20983731
2014-12-31,socks,15132,41260
2014-12-31,software,6971387,68856793
2014-12-31,ssh,28471026,138046882
2014-12-31,ssl,427586826,1868478894
2014-12-31,syslog,2950201,31182580
2014-12-31,traceroute,201876,1000784
2014-12-31,tunnel,1029236,5486551
2014-12-31,weird,102882567,438615699
2014-12-31,x509,185804489,1944312866
2015-01-01,app_stats,6641,10868
2015-01-01,capture_loss,46508,132124
2015-01-01,communication,11602288,58717190
2015-01-01,conn,5678157905,16788454793
2015-01-01,conn-summary,62857,294750
2015-01-01,dnp3,267,364
2015-01-01,dns,1944884664,16627046618
2015-01-01,dpd,5164872,21989307
2015-01-01,files,1713727173,5209806717
2015-01-01,ftp,488449,3157120
2015-01-01,http,2823310747,10631896327
2015-01-01,irc,6998,20403
2015-01-01,known_certs,62643,362517
2015-01-01,known_hosts,185243,628949
2015-01-01,known_services,761160,3698348
2015-01-01,modbus,2015433,24197565
2015-01-01,notice,1837179,12478294
2015-01-01,radius,32840,123880
2015-01-01,reporter,20329,330533
2015-01-01,smtp,8618520,42645251
2015-01-01,snmp,4688871,18263618
2015-01-01,socks,3543,5623
2015-01-01,software,7457108,75592852
2015-01-01,ssh,50687563,242076261
2015-01-01,ssl,414079546,1826187212
2015-01-01,syslog,2689313,28357096
2015-01-01,traceroute,205078,1016277
2015-01-01,tunnel,1260496,6697089
2015-01-01,weird,114491003,453407508
2015-01-01,x509,179976623,1900056959
2015-01-02,app_stats,6707,10868
2015-01-02,capture_loss,49438,137012
2015-01-02,communication,11482938,58053915
2015-01-02,conn,6962126252,20195465634
2015-01-02,conn-summary,63996,294169
2015-01-02,dnp3,269,363
2015-01-02,dns,1723814656,9633063598
2015-01-02,dpd,7558054,32065398
2015-01-02,files,3422925037,10320885281
2015-01-02,ftp,803995,5200639
2015-01-02,http,5927384499,21326423108
2015-01-02,irc,5307,15218
2015-01-02,known_certs,60087,347271
2015-01-02,known_hosts,230977,814083
2015-01-02,known_services,2034185,10027890
2015-01-02,modbus,2008593,24100466
2015-01-02,notice,2468574,16985663
2015-01-02,radius,63619,342063
2015-01-02,reporter,62578,1019225
2015-01-02,smtp,12389412,60993507
2015-01-02,snmp,10288413,39765301
2015-01-02,socks,4019,6861
2015-01-02,software,15266311,161075787
2015-01-02,ssh,79857202,382169560
2015-01-02,ssl,777612390,3200873490
2015-01-02,syslog,2586766,26952921
2015-01-02,traceroute,254247,1412981
2015-01-02,tunnel,2916364,14689979
2015-01-02,weird,140405276,551359808
2015-01-02,x509,365298340,3416677041
2015-01-03,app_stats,6712,10906
2015-01-03,capture_loss,48497,136085
2015-01-03,communication,11541584,58348504
2015-01-03,conn,6530359417,19044133592
2015-01-03,conn-summary,65096,297383
2015-01-03,dns,1715149476,11611583046
2015-01-03,dpd,4781533,19739424
2015-01-03,files,2224660026,6904862058
2015-01-03,ftp,1859408,11762568
2015-01-03,http,3462174394,13169381004
2015-01-03,irc,4743,13588
2015-01-03,known_certs,59132,340577
2015-01-03,known_hosts,197952,676627
2015-01-03,known_services,1311901,6214494
2015-01-03,modbus,2014676,24186514
2015-01-03,notice,2023995,13929944
2015-01-03,radius,52818,252634
2015-01-03,reporter,43608,744154
2015-01-03,smtp,8249185,38696782
2015-01-03,snmp,7625747,29000620
2015-01-03,socks,4230,6852
2015-01-03,software,8787896,88612306
2015-01-03,ssh,107275391,527179357
2015-01-03,ssl,501643017,2170422394
2015-01-03,syslog,2549513,26158729
2015-01-03,traceroute,223433,1187016
2015-01-03,tunnel,1367693,7133704
2015-01-03,weird,113142253,453179413
2015-01-03,x509,221193178,2242590658
2015-01-04,app_stats,6733,10912
2015-01-04,capture_loss,49588,137234
2015-01-04,communication,11562520,58777012
2015-01-04,conn,7007725289,20656284271
2015-01-04,conn-summary,63838,294770
2015-01-04,dhcp,306,560
2015-01-04,dnp3,539,728
2015-01-04,dns,1778108045,11857980797
2015-01-04,dpd,4929902,20513885
2015-01-04,files,2423898913,7568047705
2015-01-04,ftp,1221721,7550472
2015-01-04,http,3674075615,13942068337
2015-01-04,irc,6653,21076
2015-01-04,known_certs,61664,353093
2015-01-04,known_hosts,210891,725603
2015-01-04,known_services,989857,4502388
2015-01-04,modbus,2005155,24038146
2015-01-04,notice,2344021,16858286
2015-01-04,radius,47646,205097
2015-01-04,reporter,73412,1313083
2015-01-04,smtp,8817003,40688676
2015-01-04,snmp,3743777,13567489
2015-01-04,socks,5293,9041
2015-01-04,software,9598060,96399383
2015-01-04,ssh,87345496,413195167
2015-01-04,ssl,571974496,2508862041
2015-01-04,syslog,2964496,31374697
2015-01-04,traceroute,208214,1069092
2015-01-04,tunnel,1467807,7610586
2015-01-04,weird,125726877,492624918
2015-01-04,x509,254128955,2636692296
2015-01-05,app_stats,6759,10960
2015-01-05,capture_loss,50231,139041
2015-01-05,communication,11620604,58868834
2015-01-05,conn,9734160644,28060839524
2015-01-05,conn-summary,65307,298707
2015-01-05,dnp3,273,364
2015-01-05,dns,2787880868,20224068377
2015-01-05,dpd,13464761,57893546
2015-01-05,files,6430068929,19374347412
2015-01-05,ftp,1311913,10229029
2015-01-05,http,11443976254,38950626414
2015-01-05,irc,9047,29316
2015-01-05,known_certs,73602,434397
2015-01-05,known_hosts,315075,1152563
2015-01-05,known_services,1368111,6316613
2015-01-05,modbus,2012809,24166558
2015-01-05,notice,3560262,25075435
2015-01-05,radius,86868,554348
2015-01-05,reporter,195322,3276598
2015-01-05,smtp,16716680,74076642
2015-01-05,snmp,6894579,24793974
2015-01-05,socks,4742,7694
2015-01-05,software,36817446,404129119
2015-01-05,ssh,103057673,486878755
2015-01-05,ssl,1538987835,6060159040
2015-01-05,syslog,2948540,30226550
2015-01-05,traceroute,283812,1593915
2015-01-05,tunnel,4878030,21780646
2015-01-05,weird,185142206,698840604
2015-01-05,x509,766164718,6666015923
2015-01-06,app_stats,6791,11021
2015-01-06,capture_loss,50560,139347
2015-01-06,communication,11651155,58952815
2015-01-06,conn,10681041730,30616296374
2015-01-06,conn-summary,64425,293300
2015-01-06,dns,3175504190,30612988795
2015-01-06,dpd,16277323,71015402
2015-01-06,files,6380512086,19221355840
2015-01-06,ftp,1581454,11982152
2015-01-06,http,11947956724,40595460960
2015-01-06,irc,18015,112883
2015-01-06,known_certs,60157,348920
2015-01-06,known_hosts,320002,1165019
2015-01-06,known_services,1275202,5973663
2015-01-06,modbus,2011451,24135584
2015-01-06,notice,3500737,24273290
2015-01-06,radius,94045,584174
2015-01-06,reporter,174746,2852574
2015-01-06,signatures,415,614
2015-01-06,smtp,29178522,124018545
2015-01-06,snmp,5850880,21484873
2015-01-06,socks,5265,9362
2015-01-06,software,36169928,404025837
2015-01-06,ssh,42130543,202802767
2015-01-06,ssl,1538600037,6033030397
2015-01-06,syslog,2904128,29158934
2015-01-06,traceroute,307527,1671003
2015-01-06,tunnel,3367399,16284214
2015-01-06,weird,181961410,697168091
2015-01-06,x509,767261005,6698532363
2015-01-07,app_stats,6789,10963
2015-01-07,capture_loss,50581,139777
2015-01-07,communication,11651749,58724563
2015-01-07,conn,11337867732,32586015867
2015-01-07,conn-summary,65763,294955
2015-01-07,dnp3,271,364
2015-01-07,dns,3474968024,45336193262
2015-01-07,dpd,17576889,76402503
2015-01-07,files,6477309329,19467522307
2015-01-07,ftp,1767110,12700224
2015-01-07,http,12177127057,40843736472
2015-01-07,irc,53570,609892
2015-01-07,known_certs,66459,399982
2015-01-07,known_hosts,335485,1217136
2015-01-07,known_services,1033687,4651128
2015-01-07,modbus,2011103,24134626
2015-01-07,notice,3607495,24779190
2015-01-07,radius,96701,628705
2015-01-07,reporter,190684,3024342
2015-01-07,smtp,23762045,104926850
2015-01-07,snmp,4872128,17686984
2015-01-07,socks,3790,6394
2015-01-07,software,37906243,423355617
2015-01-07,ssh,5446203,28142827
2015-01-07,ssl,1590469109,6188905687
2015-01-07,syslog,3284598,34440076
2015-01-07,traceroute,324854,1789956
2015-01-07,tunnel,4168616,19165008
2015-01-07,weird,183185880,701716353
2015-01-07,x509,794301337,6896640782
2015-01-08,app_stats,6795,11042
2015-01-08,capture_loss,50896,139680
2015-01-08,communication,11722932,59036087
2015-01-08,conn,10361015054,29645641214
2015-01-08,conn-summary,65021,294296
2015-01-08,dns,3243644509,43248950590
2015-01-08,dpd,18767064,81827080
2015-01-08,files,6867661658,20488939220
2015-01-08,ftp,4032470,32017822
2015-01-08,http,12848839032,43215681385
2015-01-08,irc,75922,932289
2015-01-08,known_certs,63177,368506
2015-01-08,known_hosts,345808,1254311
2015-01-08,known_services,1183440,5313630
2015-01-08,modbus,2014248,24177012
2015-01-08,notice,3604399,24875385
2015-01-08,radius,109250,751509
2015-01-08,reporter,231802,3866802
2015-01-08,smtp,22693908,103655477
2015-01-08,snmp,5278349,19098688
2015-01-08,socks,10786,29355
2015-01-08,software,39764162,441257631
2015-01-08,ssh,71645291,341615060
2015-01-08,ssl,1694890353,6556420073
2015-01-08,syslog,2967839,29618746
2015-01-08,traceroute,325008,1803838
2015-01-08,tunnel,5716850,24396853
2015-01-08,weird,183586916,692087395
2015-01-08,x509,843678377,7267820571
2015-01-09,app_stats,6799,10990
2015-01-09,capture_loss,50777,139662
2015-01-09,communication,11703992,58833392
2015-01-09,conn,10340638604,29449665202
2015-01-09,conn-summary,64944,295022
2015-01-09,dns,2871267297,46782261388
2015-01-09,dpd,16648934,71976661
2015-01-09,files,6640078120,19743147213
2015-01-09,ftp,1928945,13867358
2015-01-09,http,12819062264,42765669507
2015-01-09,irc,75589,934290
2015-01-09,known_certs,74250,439424
2015-01-09,known_hosts,344257,1246182
2015-01-09,known_services,1367976,6656206
2015-01-09,modbus,2011211,24155275
2015-01-09,notice,3550726,24416273
2015-01-09,radius,114816,810952
2015-01-09,reporter,189349,2996454
2015-01-09,smtp,18722327,83854093
2015-01-09,snmp,5726464,22861437
2015-01-09,socks,4095,6658
2015-01-09,software,37477281,413298464
2015-01-09,ssh,52444409,255129533
2015-01-09,ssl,1582037640,6118353616
2015-01-09,syslog,2850942,28899000
2015-01-09,traceroute,333826,1838006
2015-01-09,tunnel,3999795,18772538
2015-01-09,weird,173547539,672124033
2015-01-09,x509,794020165,6800540949
2015-01-10,app_stats,6765,10968
2015-01-10,capture_loss,50974,139635
2015-01-10,communication,11665726,58591335
2015-01-10,conn,9122436677,26345118857
2015-01-10,conn-summary,66216,295189
2015-01-10,dnp3,909,1552
2015-01-10,dns,2993323110,61776703682
2015-01-10,dpd,7300400,31059806
2015-01-10,files,3332536229,9934307811
2015-01-10,ftp,6742722,62298887
2015-01-10,http,5563339179,19651009876
2015-01-10,irc,72598,920693
2015-01-10,known_certs,62295,348815
2015-01-10,known_hosts,272756,961256
2015-01-10,known_services,1410835,6377409
2015-01-10,modbus,2012182,24130406
2015-01-10,notice,2717185,18938240
2015-01-10,radius,66644,338799
2015-01-10,reporter,151613,2492060
2015-01-10,smtp,7889962,39156573
2015-01-10,snmp,6355044,23136549
2015-01-10,socks,4071,6497
2015-01-10,software,13303516,126830236
2015-01-10,ssh,102068684,505757040
2015-01-10,ssl,797197272,3231845371
2015-01-10,syslog,2336133,23210967
2015-01-10,traceroute,271635,1454750
2015-01-10,tunnel,3440710,16671615
2015-01-10,weird,135384469,537209768
2015-01-10,x509,374872870,3437114929
2015-01-11,app_stats,6776,10957
2015-01-11,capture_loss,51866,141198
2015-01-11,communication,11685114,58713572
2015-01-11,conn,9906718915,28472211291
2015-01-11,conn-summary,65376,294740
2015-01-11,dnp3,845,1182
2015-01-11,dns,3460015155,70271868120
2015-01-11,dpd,8519711,36677644
2015-01-11,files,3668384966,10675564050
2015-01-11,ftp,2512188,18581123
2015-01-11,http,5982327766,20915122773
2015-01-11,irc,77863,940430
2015-01-11,known_certs,61908,367846
2015-01-11,known_hosts,290494,1036608
2015-01-11,known_services,1400854,6511703
2015-01-11,modbus,2012889,24143563
2015-01-11,notice,2987111,21018821
2015-01-11,radius,80968,435495
2015-01-11,reporter,173795,2913562
2015-01-11,smtp,8254753,40054325
2015-01-11,snmp,6545902,23906791
2015-01-11,socks,4651,7748
2015-01-11,software,15606616,150107947
2015-01-11,ssh,66079635,323000129
2015-01-11,ssl,989332434,4098784416
2015-01-11,syslog,2853027,28633948
2015-01-11,traceroute,268026,1429063
2015-01-11,tunnel,3251343,15984535
2015-01-11,weird,115978988,444672487
2015-01-11,x509,448374724,4036512777
2015-01-12,app_stats,6847,11118
2015-01-12,capture_loss,52925,142999
2015-01-12,communication,12005274,60473217
2015-01-12,conn,16165274127,45458760323
2015-01-12,conn-summary,64386,293124
